file,layer,priority,section
apps/admin-api/src/modules/announcements/announcements.module.ts,Module Wiring,see build plan,05_god_mode
apps/admin-api/src/modules/announcements/services/announcement-crud.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/billing-ops/__tests__/billing-ops.spec.ts,Test · Unit/Integration,see build plan,05_god_mode
apps/admin-api/src/modules/billing-ops/billing-ops.controller.ts,God-Mode (admin-api),see build plan,05_god_mode
apps/admin-api/src/modules/billing-ops/billing-ops.module.ts,Module Wiring,see build plan,05_god_mode
apps/admin-api/src/modules/billing-ops/services/dunning.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/billing-ops/services/manual-adjustment.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/billing-ops/services/revenue-dashboard.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/billing-ops/services/saas-invoices-admin.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/cells-ops/__tests__/cells-ops.spec.ts,Test · Unit/Integration,see build plan,05_god_mode
apps/admin-api/src/modules/cells-ops/cells-ops.controller.ts,God-Mode (admin-api),see build plan,05_god_mode
apps/admin-api/src/modules/cells-ops/cells-ops.module.ts,Module Wiring,see build plan,05_god_mode
apps/admin-api/src/modules/cells-ops/services/cell-registry.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/cells-ops/services/data-residency-rules.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/cells-ops/services/tenant-cell-assignment.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/compliance-ops/__tests__/compliance-ops.spec.ts,Test · Unit/Integration,see build plan,05_god_mode
apps/admin-api/src/modules/compliance-ops/compliance-ops.controller.ts,God-Mode (admin-api),see build plan,05_god_mode
apps/admin-api/src/modules/compliance-ops/compliance-ops.module.ts,Module Wiring,see build plan,05_god_mode
apps/admin-api/src/modules/compliance-ops/services/audit-log-explorer.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/compliance-ops/services/breach-response-console.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/compliance-ops/services/data-subject-requests-queue.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/compliance-ops/services/retention-policy-admin.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/compliance-ops/services/tenant-export-approvals.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/flags-ops/__tests__/flags-ops.spec.ts,Test · Unit/Integration,see build plan,05_god_mode
apps/admin-api/src/modules/flags-ops/flags-ops.controller.ts,God-Mode (admin-api),see build plan,05_god_mode
apps/admin-api/src/modules/flags-ops/flags-ops.module.ts,Module Wiring,see build plan,05_god_mode
apps/admin-api/src/modules/flags-ops/services/global-flags.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/flags-ops/services/kill-switch.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/flags-ops/services/percent-rollout.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/global-catalogue-ops/__tests__/global-catalogue-ops.spec.ts,Test · Unit/Integration,see build plan,05_god_mode
apps/admin-api/src/modules/global-catalogue-ops/global-catalogue-ops.controller.ts,God-Mode (admin-api),see build plan,05_god_mode
apps/admin-api/src/modules/global-catalogue-ops/global-catalogue-ops.module.ts,Module Wiring,see build plan,05_god_mode
apps/admin-api/src/modules/global-catalogue-ops/services/attributes-admin.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/global-catalogue-ops/services/categories-admin.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/global-catalogue-ops/services/products-admin.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/global-catalogue-ops/services/regulated-rules-admin.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/global-catalogue-ops/services/synonyms-admin.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/impersonation/__tests__/impersonation.spec.ts,Test · Unit/Integration,see build plan,05_god_mode
apps/admin-api/src/modules/impersonation/impersonation.controller.ts,God-Mode (admin-api),see build plan,05_god_mode
apps/admin-api/src/modules/impersonation/impersonation.module.ts,Module Wiring,see build plan,05_god_mode
apps/admin-api/src/modules/impersonation/services/end-impersonation.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/impersonation/services/impersonation-history.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/impersonation/services/start-impersonation.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/plans-ops/__tests__/plans-ops.spec.ts,Test · Unit/Integration,see build plan,05_god_mode
apps/admin-api/src/modules/plans-ops/plans-ops.controller.ts,God-Mode (admin-api),see build plan,05_god_mode
apps/admin-api/src/modules/plans-ops/plans-ops.module.ts,Module Wiring,see build plan,05_god_mode
apps/admin-api/src/modules/plans-ops/services/custom-pricing.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/plans-ops/services/plan-assignment.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/plans-ops/services/plan-crud.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/platform-reports/__tests__/platform-reports.spec.ts,Test · Unit/Integration,see build plan,05_god_mode
apps/admin-api/src/modules/platform-reports/platform-reports.controller.ts,God-Mode (admin-api),see build plan,05_god_mode
apps/admin-api/src/modules/platform-reports/platform-reports.module.ts,Module Wiring,see build plan,05_god_mode
apps/admin-api/src/modules/platform-reports/services/cohort-reports.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/platform-reports/services/cross-tenant-analytics.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/platform-reports/services/gmv-rollups.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/platform-reports/services/regulator-exports.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/providers-ops/__tests__/providers-ops.spec.ts,Test · Unit/Integration,see build plan,05_god_mode
apps/admin-api/src/modules/providers-ops/providers-ops.controller.ts,God-Mode (admin-api),see build plan,05_god_mode
apps/admin-api/src/modules/providers-ops/providers-ops.module.ts,Module Wiring,see build plan,05_god_mode
apps/admin-api/src/modules/providers-ops/services/financial-partners-admin.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/providers-ops/services/integration-providers-admin.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/providers-ops/services/provider-sla-monitor.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/recon-monitor/__tests__/recon-monitor.spec.ts,Test · Unit/Integration,see build plan,05_god_mode
apps/admin-api/src/modules/recon-monitor/recon-monitor.controller.ts,God-Mode (admin-api),see build plan,05_god_mode
apps/admin-api/src/modules/recon-monitor/recon-monitor.module.ts,Module Wiring,see build plan,05_god_mode
apps/admin-api/src/modules/recon-monitor/services/ledger-freeze-controls.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/recon-monitor/services/mismatch-investigations.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/recon-monitor/services/wallet-recon-dashboard.service.ts,Application Service (use-case),Wave 0/1,05_god_mode
apps/admin-api/src/modules/schemes-registry-ops/__tests__/schemes-registry-ops.spec.ts,Test · Unit/Integration,see build plan,05_god_mode
apps/admin-api/src/modules/schemes-registry-ops/schemes-registry-ops.controller.ts,God-Mode (admin-api),see build plan,05_god_mode
apps/admin-api/src/modules/schemes-registry-ops/schemes-registry-ops.module.ts,Module Wiring,see build plan,05_god_mode
apps/admin-api/src/modules/schemes-registry-ops/services/eligibility-rules-editor.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/schemes-registry-ops/services/scheme-crud.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/schemes-registry-ops/services/window-calendar.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/support-oversight/__tests__/support-oversight.spec.ts,Test · Unit/Integration,see build plan,05_god_mode
apps/admin-api/src/modules/support-oversight/services/sla-breach-monitor.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/support-oversight/services/tenant-health-alerts.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/support-oversight/services/ticket-escalations.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/support-oversight/support-oversight.controller.ts,God-Mode (admin-api),see build plan,05_god_mode
apps/admin-api/src/modules/support-oversight/support-oversight.module.ts,Module Wiring,see build plan,05_god_mode
apps/admin-api/src/modules/tenant-ops/__tests__/impersonation-audit.spec.ts,Test · Unit/Integration,see build plan,05_god_mode
apps/admin-api/src/modules/tenant-ops/__tests__/tenant-ops.spec.ts,Test · Unit/Integration,see build plan,05_god_mode
apps/admin-api/src/modules/tenant-ops/services/approve-tenant.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/tenant-ops/services/archive-tenant.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/tenant-ops/services/override-limits.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/tenant-ops/services/suspend-tenant.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/tenant-ops/services/tenant-scorecard.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/tenant-ops/services/tenant-search.service.ts,Application Service (use-case),see build plan,05_god_mode
apps/admin-api/src/modules/tenant-ops/tenant-ops.controller.ts,God-Mode (admin-api),see build plan,05_god_mode
apps/admin-api/src/modules/tenant-ops/tenant-ops.module.ts,Module Wiring,see build plan,05_god_mode
apps/admin-api/tsconfig.json,God-Mode (admin-api),Wave 0/1,05_god_mode
apps/web-admin/Dockerfile,Web App File,see build plan,06_web_apps
apps/web-admin/next.config.js,Web App File,Wave 0/1,06_web_apps
apps/web-admin/package.json,Web App File,see build plan,06_web_apps
apps/web-admin/public/robots.txt,Web App File,see build plan,06_web_apps
apps/web-admin/src/app/ai-models/page.tsx,Web Route (web-admin),see build plan,06_web_apps
apps/web-admin/src/app/ai-review-queue/page.tsx,Web Route (web-admin),see build plan,06_web_apps
apps/web-admin/src/app/announcements/page.tsx,Web Route (web-admin),see build plan,06_web_apps
apps/web-admin/src/app/audit-log/page.tsx,Web Route (web-admin),see build plan,06_web_apps
apps/web-admin/src/app/billing/page.tsx,Web Route (web-admin),see build plan,06_web_apps
apps/web-admin/src/app/cells/page.tsx,Web Route (web-admin),see build plan,06_web_apps
apps/web-admin/src/app/compliance/dsr-queue/page.tsx,Web Route (web-admin),see build plan,06_web_apps
apps/web-admin/src/app/dashboard/page.tsx,Web Route (web-admin),see build plan,06_web_apps
apps/web-admin/src/app/feature-flags/page.tsx,Web Route (web-admin),see build plan,06_web_apps
apps/web-admin/src/app/global-catalogue/page.tsx,Web Route (web-admin),see build plan,06_web_apps
apps/web-admin/src/app/global-categories/page.tsx,Web Route (web-admin),see build plan,06_web_apps
apps/web-admin/src/app/impersonate/[tenantId]/page.tsx,Web Route (web-admin),see build plan,06_web_apps
apps/web-admin/src/app/layout.tsx,Web App File,see build plan,06_web_apps
apps/web-admin/src/app/min-wages/page.tsx,Web Route (web-admin),see build plan,06_web_apps
apps/web-admin/src/app/moderation/page.tsx,Web Route (web-admin),see build plan,06_web_apps
apps/web-admin/src/app/plans/page.tsx,Web Route (web-admin),see build plan,06_web_apps
apps/web-admin/src/app/platform-reports/page.tsx,Web Route (web-admin),see build plan,06_web_apps
apps/web-admin/src/app/providers/page.tsx,Web Route (web-admin),see build plan,06_web_apps
apps/web-admin/src/app/providers/sla/page.tsx,Web Route (web-admin),see build plan,06_web_apps
apps/web-admin/src/app/recon-monitor/page.tsx,Web Route (web-admin),see build plan,06_web_apps
apps/web-admin/src/app/schemes-registry/page.tsx,Web Route (web-admin),see build plan,06_web_apps
apps/web-admin/src/app/support-tickets/page.tsx,Web Route (web-admin),see build plan,06_web_apps
apps/web-admin/src/app/tenants/[id]/page.tsx,Web Route (web-admin),see build plan,06_web_apps
apps/web-admin/src/app/tenants/page.tsx,Web Route (web-admin),see build plan,06_web_apps
apps/web-admin/src/components/data-table.tsx,Web App File,see build plan,06_web_apps
apps/web-admin/src/features/README.md,Web App File,see build plan,06_web_apps
apps/web-admin/src/lib/api-client.ts,Web App File,see build plan,06_web_apps
apps/web-admin/src/lib/auth.ts,Web App File,see build plan,06_web_apps
apps/web-admin/src/styles/globals.css,Web App File,see build plan,06_web_apps
apps/web-admin/tsconfig.json,Web App File,Wave 0/1,06_web_apps
apps/web-partner/Dockerfile,Partner Portal (Next.js),see build plan,06_web_apps
apps/web-partner/README.md,Partner Portal (Next.js),see build plan,06_web_apps
apps/web-partner/next.config.js,Partner Portal (Next.js),Wave 0/1,06_web_apps
apps/web-partner/package.json,Partner Portal (Next.js),see build plan,06_web_apps
apps/web-partner/src/app/api-credentials/page.tsx,Partner Portal (Next.js),see build plan,06_web_apps
apps/web-partner/src/app/claims-queue/[id]/page.tsx,Partner Portal (Next.js),see build plan,06_web_apps
apps/web-partner/src/app/claims-queue/page.tsx,Partner Portal (Next.js),see build plan,06_web_apps
apps/web-partner/src/app/dashboard/page.tsx,Partner Portal (Next.js),see build plan,06_web_apps
apps/web-partner/src/app/disbursals/page.tsx,Partner Portal (Next.js),see build plan,06_web_apps
apps/web-partner/src/app/layout.tsx,Partner Portal (Next.js),see build plan,06_web_apps
apps/web-partner/src/app/loan-queue/[id]/page.tsx,Partner Portal (Next.js),see build plan,06_web_apps
apps/web-partner/src/app/loan-queue/page.tsx,Partner Portal (Next.js),see build plan,06_web_apps
apps/web-partner/src/app/policies/page.tsx,Partner Portal (Next.js),see build plan,06_web_apps
apps/web-partner/src/app/portfolio/page.tsx,Partner Portal (Next.js),see build plan,06_web_apps
apps/web-partner/src/app/settings/page.tsx,Partner Portal (Next.js),see build plan,06_web_apps
apps/web-partner/src/app/sla-report/page.tsx,Partner Portal (Next.js),see build plan,06_web_apps
apps/web-partner/src/lib/partner-auth.ts,Partner Portal (Next.js),see build plan,06_web_apps
apps/web-partner/tsconfig.json,Partner Portal (Next.js),Wave 0/1,06_web_apps
apps/web-storefront/Dockerfile,Web App File,see build plan,06_web_apps
apps/web-storefront/next.config.js,Web App File,Wave 0/1,06_web_apps
apps/web-storefront/package.json,Web App File,see build plan,06_web_apps
apps/web-storefront/public/robots.txt,Web App File,see build plan,06_web_apps
apps/web-storefront/src/app/[tenantSlug]/listings/[id]/page.tsx,Web Route (web-storefront),see build plan,06_web_apps
apps/web-storefront/src/app/[tenantSlug]/page.tsx,Web Route (web-storefront),see build plan,06_web_apps
apps/web-storefront/src/app/about/page.tsx,Web Route (web-storefront),see build plan,06_web_apps
apps/web-storefront/src/app/blog/page.tsx,Web Route (web-storefront),see build plan,06_web_apps
apps/web-storefront/src/app/help/page.tsx,Web Route (web-storefront),see build plan,06_web_apps
apps/web-storefront/src/app/layout.tsx,Web App File,see build plan,06_web_apps
apps/web-storefront/src/app/page.tsx,Web Route (web-storefront),see build plan,06_web_apps
apps/web-storefront/src/app/press/page.tsx,Web Route (web-storefront),see build plan,06_web_apps
apps/web-storefront/src/app/pricing/page.tsx,Web Route (web-storefront),see build plan,06_web_apps
apps/web-storefront/src/app/tenants-signup/page.tsx,Web Route (web-storefront),see build plan,06_web_apps
apps/web-storefront/src/app/trace/[qrToken] (public farm-to-fork scan)/page.tsx,Web Route (web-storefront),see build plan,06_web_apps
apps/web-storefront/src/components/data-table.tsx,Web App File,see build plan,06_web_apps
apps/web-storefront/src/features/README.md,Web App File,see build plan,06_web_apps
apps/web-storefront/src/lib/api-client.ts,Web App File,see build plan,06_web_apps
apps/web-storefront/src/lib/auth.ts,Web App File,see build plan,06_web_apps
apps/web-storefront/src/styles/globals.css,Web App File,see build plan,06_web_apps
apps/web-storefront/tsconfig.json,Web App File,Wave 0/1,06_web_apps
apps/web-tenant/Dockerfile,Web App File,see build plan,06_web_apps
apps/web-tenant/next.config.js,Web App File,Wave 0/1,06_web_apps
apps/web-tenant/package.json,Web App File,see build plan,06_web_apps
apps/web-tenant/public/robots.txt,Web App File,see build plan,06_web_apps
apps/web-tenant/src/app/ai-review-queue/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/ambassadors/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/auctions/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/auditor/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/commission-rules/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/dairy/mcc/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/dashboard/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/disputes/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/group-lots/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/kyc-queue/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/labour/bookings/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/labour/workers/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/layout.tsx,Web App File,see build plan,06_web_apps
apps/web-tenant/src/app/listings/moderation/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/listings/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/notifications/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/orders/[id]/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/orders/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/payouts/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/reports/[reportId]/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/reports/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/schemes/applications/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/settings/billing/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/settings/branding/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/settings/commissions/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/settings/delivery-zones/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/settings/integrations/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/settings/languages/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/settings/staff-permissions/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/settings/team/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/settings/webhooks/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/support-inbox/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/users/[id]/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/users/page.tsx,Web Route (web-tenant),see build plan,06_web_apps
apps/web-tenant/src/app/wallet/page.tsx,Web Route (web-tenant),Wave 0/1,06_web_apps
apps/web-tenant/src/components/data-table.tsx,Web App File,see build plan,06_web_apps
apps/web-tenant/src/features/README.md,Web App File,see build plan,06_web_apps
apps/web-tenant/src/lib/api-client.ts,Web App File,see build plan,06_web_apps
apps/web-tenant/src/lib/auth.ts,Web App File,see build plan,06_web_apps
apps/web-tenant/src/styles/globals.css,Web App File,see build plan,06_web_apps
apps/web-tenant/tsconfig.json,Web App File,Wave 0/1,06_web_apps
apps/mobile/BUILD.md,Mobile File,see build plan,07_mobile
apps/mobile/README.md,Mobile File,see build plan,07_mobile
apps/mobile/app.json,Mobile File,see build plan,07_mobile
apps/mobile/eas.json,Mobile File,see build plan,07_mobile
apps/mobile/package.json,Mobile File,see build plan,07_mobile
apps/mobile/src/app/_layout.tsx,Mobile File,see build plan,07_mobile
apps/mobile/src/assets/README.md,Mobile File,see build plan,07_mobile
apps/mobile/src/assets/fonts/README.md,Mobile File,see build plan,07_mobile
apps/mobile/src/assets/illustrations/README.md,Mobile File,see build plan,07_mobile
apps/mobile/src/assets/lottie/README.md,Mobile File,see build plan,07_mobile
apps/mobile/src/components/index.ts,Mobile File,see build plan,07_mobile
apps/mobile/src/core/analytics/events.ts,Mobile Core,Wave 0/1,07_mobile
apps/mobile/src/core/api/client.ts,Mobile Core,Wave 0/1,07_mobile
apps/mobile/src/core/api/interceptors.ts,Mobile Core,Wave 0/1,07_mobile
apps/mobile/src/core/api/offline-queue.ts,Mobile Core,Wave 0/1,07_mobile
apps/mobile/src/core/auth/auth.store.ts,Mobile Core,Wave 0/1,07_mobile
apps/mobile/src/core/auth/otp.flow.ts,Mobile Core,Wave 0/1,07_mobile
apps/mobile/src/core/auth/role-switcher.ts,Mobile Core,Wave 0/1,07_mobile
apps/mobile/src/core/i18n/i18n.ts,Mobile Core,Wave 0/1,07_mobile
apps/mobile/src/core/i18n/locales/en.json,Mobile Core,Wave 0/1,07_mobile
apps/mobile/src/core/i18n/locales/gu.json,Mobile Core,Wave 0/1,07_mobile
apps/mobile/src/core/i18n/locales/hi.json,Mobile Core,Wave 0/1,07_mobile
apps/mobile/src/core/i18n/numerals.ts,Mobile Core,Wave 0/1,07_mobile
apps/mobile/src/core/i18n/useTranslation.ts,Mobile Core,Wave 0/1,07_mobile
apps/mobile/src/core/location/geofence.ts,Mobile Core,Wave 0/1,07_mobile
apps/mobile/src/core/location/gps.ts,Mobile Core,Wave 0/1,07_mobile
apps/mobile/src/core/offline/cache-policies.ts,Mobile Core,Wave 0/1,07_mobile
apps/mobile/src/core/offline/sqlite.db.ts,Mobile Core,Wave 0/1,07_mobile
apps/mobile/src/core/offline/sync.engine.ts,Mobile Core,Wave 0/1,07_mobile
apps/mobile/src/core/push/fcm.ts,Mobile Core,Wave 0/1,07_mobile
apps/mobile/src/core/push/notification-router.ts,Mobile Core,Wave 0/1,07_mobile
apps/mobile/src/core/voice/stt.client.ts,Mobile Core,Wave 0/1,07_mobile
apps/mobile/src/core/voice/tts.ts,Mobile Core,Wave 0/1,07_mobile
apps/mobile/src/core/voice/voice-listing.flow.ts,Mobile Core,Wave 0/1,07_mobile
apps/mobile/src/features/ambassador/api.ts,Mobile File,see build plan,07_mobile
apps/mobile/src/features/ambassador/components/index.ts,Mobile File,see build plan,07_mobile
apps/mobile/src/features/ambassador/screens/AepsWithdrawScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/ambassador/screens/AmbassadorHomeScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/ambassador/screens/AmbassadorProfileScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/ambassador/screens/AssistedConsentScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/ambassador/screens/CommissionsScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/ambassador/screens/FaqDetailScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/ambassador/screens/GoalSettingScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/ambassador/screens/KioskModeScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/ambassador/screens/LeaderboardScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/ambassador/screens/OnboardFarmerFlow.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/ambassador/screens/TrainingVideoScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/ambassador/screens/WithdrawScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/ambassador/store.ts,Mobile File,see build plan,07_mobile
apps/mobile/src/features/auctions/api.ts,Mobile File,see build plan,07_mobile
apps/mobile/src/features/auctions/components/index.ts,Mobile File,see build plan,07_mobile
apps/mobile/src/features/auctions/screens/AuctionDetailScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/auctions/screens/AuctionEndedScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/auctions/screens/CreateAuctionScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/auctions/screens/MyBidsScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/auctions/screens/OutbidAlertSheet.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/auctions/screens/PlaceBidSheet.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/auctions/store.ts,Mobile File,see build plan,07_mobile
apps/mobile/src/features/buyer-browse/api.ts,Mobile File,see build plan,07_mobile
apps/mobile/src/features/buyer-browse/components/index.ts,Mobile File,see build plan,07_mobile
apps/mobile/src/features/buyer-browse/screens/BuyerChatScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/buyer-browse/screens/BuyerHomeScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/buyer-browse/screens/ListingDetailScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/buyer-browse/screens/SavedListingsScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/buyer-browse/screens/SavedSearchesScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/buyer-browse/screens/VoiceSearchScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/buyer-browse/store.ts,Mobile File,see build plan,07_mobile
apps/mobile/src/features/buyer-checkout/api.ts,Mobile File,see build plan,07_mobile
apps/mobile/src/features/buyer-checkout/components/index.ts,Mobile File,see build plan,07_mobile
apps/mobile/src/features/buyer-checkout/screens/BuyerKycScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/buyer-checkout/screens/BuyerProfileScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/buyer-checkout/screens/CheckoutScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/buyer-checkout/screens/MakeOfferSheet.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/buyer-checkout/store.ts,Mobile File,see build plan,07_mobile
apps/mobile/src/features/dairy/api.ts,Mobile File,see build plan,07_mobile
apps/mobile/src/features/dairy/components/index.ts,Mobile File,see build plan,07_mobile
apps/mobile/src/features/dairy/screens/D2cSubscriptionScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/dairy/screens/MccSlipScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/dairy/screens/MilkBillScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/dairy/screens/MilkDiaryScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/dairy/store.ts,Mobile File,see build plan,07_mobile
apps/mobile/src/features/delivery-partner/api.ts,Mobile File,see build plan,07_mobile
apps/mobile/src/features/delivery-partner/screens/DeliveryPodScreen.tsx,Mobile Screen,see build plan,07_mobile
apps/mobile/src/features/delivery-partner/screens/EarningsScreen.tsx,Mobile Screen,see build plan,07_mobile
